TaskID, TaskType, Elapsed, Deserialize, DeserializeCPU, Serialize
  6809, ResultTask, 1200.00, 1.00, 1588553.00, 0.00
  6836, ResultTask, 1049.00, 0.00, 1587729.00, 0.00
  5944, ResultTask, 4914.00, 2.00, 1776299.00, 0.00
  7119, ResultTask, 14.00, 1.00, 1547597.00, 0.00
  7118, ResultTask, 14.00, 1.00, 1283682.00, 0.00
  7114, ResultTask, 16.00, 2.00, 1877181.00, 0.00
  7105, ResultTask, 20.00, 4.00, 3052067.00, 0.00
  7121, ResultTask, 11.00, 2.00, 1289885.00, 0.00
  7123, ResultTask, 11.00, 2.00, 1620403.00, 0.00
  6805, ResultTask, 1210.00, 2.00, 1515525.00, 0.00
  7115, ResultTask, 17.00, 1.00, 1304905.00, 0.00
  7120, ResultTask, 14.00, 1.00, 1358176.00, 0.00
  7091, ResultTask, 33.00, 2.00, 1783587.00, 0.00
  7116, ResultTask, 17.00, 2.00, 1891560.00, 0.00
  7126, ResultTask, 11.00, 2.00, 1394777.00, 0.00
  7117, ResultTask, 17.00, 1.00, 1407754.00, 0.00
  7125, ResultTask, 12.00, 1.00, 1430893.00, 0.00
  7131, ResultTask, 10.00, 1.00, 1427054.00, 0.00
  7128, ResultTask, 12.00, 1.00, 1365223.00, 0.00
  7127, ResultTask, 13.00, 2.00, 1281761.00, 0.00
  7129, ResultTask, 12.00, 1.00, 1284024.00, 0.00
  7133, ResultTask, 10.00, 2.00, 1520720.00, 0.00
  7138, ResultTask, 10.00, 2.00, 1406744.00, 0.00
  7137, ResultTask, 11.00, 2.00, 1550315.00, 0.00
  7132, ResultTask, 15.00, 1.00, 1367372.00, 0.00
  7144, ResultTask, 12.00, 1.00, 1341227.00, 0.00
  7134, ResultTask, 16.00, 2.00, 1368487.00, 0.00
  7143, ResultTask, 13.00, 1.00, 1385160.00, 0.00
  7142, ResultTask, 14.00, 2.00, 1813158.00, 0.00
  7069, ResultTask, 61.00, 5.00, 1556524.00, 0.00
  7139, ResultTask, 15.00, 1.00, 1663885.00, 0.00
  7148, ResultTask, 10.00, 2.00, 1482049.00, 0.00
  7124, ResultTask, 21.00, 2.00, 2542915.00, 0.00
  7122, ResultTask, 23.00, 2.00, 1423365.00, 1.00
  7130, ResultTask, 19.00, 3.00, 2793868.00, 0.00
  7150, ResultTask, 10.00, 2.00, 1446028.00, 0.00
  7153, ResultTask, 10.00, 1.00, 1399977.00, 0.00
  7152, ResultTask, 10.00, 1.00, 1366235.00, 0.00
  7154, ResultTask, 10.00, 1.00, 1295966.00, 0.00
  7156, ResultTask, 9.00, 2.00, 1499740.00, 0.00
  7135, ResultTask, 20.00, 2.00, 1809563.00, 0.00
  7151, ResultTask, 13.00, 2.00, 1320562.00, 0.00
  7155, ResultTask, 12.00, 2.00, 1769036.00, 0.00
  7157, ResultTask, 10.00, 1.00, 1350404.00, 0.00
  7160, ResultTask, 10.00, 2.00, 1320551.00, 0.00
  7147, ResultTask, 17.00, 2.00, 1917651.00, 0.00
  7161, ResultTask, 11.00, 2.00, 1503817.00, 0.00
  7163, ResultTask, 10.00, 2.00, 1462778.00, 0.00
  7145, ResultTask, 21.00, 3.00, 2839854.00, 0.00
  7146, ResultTask, 21.00, 2.00, 1846951.00, 0.00
  7168, ResultTask, 11.00, 2.00, 1333387.00, 0.00
  7136, ResultTask, 26.00, 11.00, 1450305.00, 0.00
  7170, ResultTask, 9.00, 1.00, 1322895.00, 0.00
  7164, ResultTask, 15.00, 2.00, 2313911.00, 0.00
  7169, ResultTask, 12.00, 1.00, 1470766.00, 0.00
  7140, ResultTask, 27.00, 2.00, 1665531.00, 0.00
  7171, ResultTask, 10.00, 1.00, 1548852.00, 0.00
  7172, ResultTask, 11.00, 2.00, 1580948.00, 0.00
  7173, ResultTask, 11.00, 2.00, 1794003.00, 0.00
  7177, ResultTask, 12.00, 2.00, 1551071.00, 0.00
  7175, ResultTask, 13.00, 2.00, 1757290.00, 0.00
  7158, ResultTask, 22.00, 2.00, 1846594.00, 0.00
  7162, ResultTask, 20.00, 3.00, 2433974.00, 0.00
  7178, ResultTask, 12.00, 1.00, 1576065.00, 0.00
  7165, ResultTask, 20.00, 2.00, 2163223.00, 0.00
  7159, ResultTask, 22.00, 5.00, 2574629.00, 0.00
  7179, ResultTask, 13.00, 2.00, 1393677.00, 0.00
  7141, ResultTask, 34.00, 3.00, 1961868.00, 0.00
  7176, ResultTask, 16.00, 2.00, 2451558.00, 0.00
  7186, ResultTask, 10.00, 2.00, 1346916.00, 0.00
  7182, ResultTask, 14.00, 1.00, 1423661.00, 0.00
  7185, ResultTask, 15.00, 2.00, 1774802.00, 0.00
  7190, ResultTask, 13.00, 1.00, 1347978.00, 0.00
  7188, ResultTask, 13.00, 1.00, 1395657.00, 0.00
  7189, ResultTask, 14.00, 1.00, 1579872.00, 0.00
  7180, ResultTask, 19.00, 2.00, 1544165.00, 0.00
  7181, ResultTask, 18.00, 2.00, 1315195.00, 0.00
  7187, ResultTask, 15.00, 2.00, 1651335.00, 0.00
  7194, ResultTask, 10.00, 2.00, 1464278.00, 0.00
  7149, ResultTask, 36.00, 2.00, 1584705.00, 0.00
  7191, ResultTask, 15.00, 2.00, 1325104.00, 0.00
  6459, ResultTask, 3550.00, 3.00, 2800209.00, 0.00
  7184, ResultTask, 19.00, 2.00, 1870147.00, 0.00
  7196, ResultTask, 12.00, 2.00, 1642045.00, 0.00
  7192, ResultTask, 14.00, 2.00, 2019079.00, 0.00
  7166, ResultTask, 30.00, 2.00, 1679880.00, 0.00
  7197, ResultTask, 12.00, 1.00, 1357718.00, 0.00
  7193, ResultTask, 13.00, 2.00, 1612222.00, 0.00
  7202, ResultTask, 9.00, 1.00, 1430811.00, 0.00
  7203, ResultTask, 10.00, 2.00, 1381020.00, 0.00
  7204, ResultTask, 10.00, 2.00, 1420370.00, 0.00
  7200, ResultTask, 13.00, 2.00, 1369376.00, 0.00
  6841, ResultTask, 1063.00, 3.00, 2218641.00, 0.00
  6840, ResultTask, 1072.00, 2.00, 1812221.00, 0.00
  7207, ResultTask, 10.00, 2.00, 1647937.00, 0.00
  7211, ResultTask, 10.00, 1.00, 1347077.00, 0.00
  7210, ResultTask, 11.00, 1.00, 1525884.00, 0.00
  7213, ResultTask, 11.00, 2.00, 1263870.00, 0.00
  7209, ResultTask, 12.00, 2.00, 1613896.00, 0.00
  7205, ResultTask, 14.00, 2.00, 1474585.00, 0.00
  7195, ResultTask, 20.00, 2.00, 2640196.00, 0.00
  7215, ResultTask, 11.00, 2.00, 1285028.00, 0.00
  7214, ResultTask, 12.00, 2.00, 1657992.00, 0.00
  7212, ResultTask, 14.00, 2.00, 1536330.00, 0.00
  7216, ResultTask, 11.00, 2.00, 1541815.00, 0.00
  7219, ResultTask, 11.00, 1.00, 1537322.00, 1.00
  7220, ResultTask, 11.00, 2.00, 1486325.00, 0.00
  7183, ResultTask, 31.00, 11.00, 1997375.00, 0.00
  7222, ResultTask, 10.00, 2.00, 1414872.00, 0.00
  7208, ResultTask, 17.00, 1.00, 1247651.00, 0.00
  6751, ResultTask, 1564.00, 2.00, 1679329.00, 0.00
  7217, ResultTask, 14.00, 0.00, 1426488.00, 0.00
  7226, ResultTask, 10.00, 1.00, 1444571.00, 0.00
  7223, ResultTask, 12.00, 3.00, 2037932.00, 0.00
  7225, ResultTask, 11.00, 1.00, 1429976.00, 0.00
  7229, ResultTask, 9.00, 2.00, 1296479.00, 0.00
  7228, ResultTask, 11.00, 2.00, 1508964.00, 0.00
  7231, ResultTask, 10.00, 2.00, 1540997.00, 0.00
  7206, ResultTask, 23.00, 2.00, 1426528.00, 0.00
  7232, ResultTask, 11.00, 2.00, 1549880.00, 0.00
  7235, ResultTask, 10.00, 1.00, 1294348.00, 0.00
  7230, ResultTask, 13.00, 2.00, 2099021.00, 0.00
  7199, ResultTask, 30.00, 2.00, 1455459.00, 0.00
  7240, ResultTask, 9.00, 1.00, 1482009.00, 0.00
  7198, ResultTask, 32.00, 2.00, 1563659.00, 0.00
  7234, ResultTask, 13.00, 3.00, 1774186.00, 0.00
  7244, ResultTask, 9.00, 2.00, 1321187.00, 1.00
  7224, ResultTask, 19.00, 2.00, 2545147.00, 0.00
  7236, ResultTask, 13.00, 1.00, 1688205.00, 0.00
  7239, ResultTask, 13.00, 2.00, 1500848.00, 0.00
  7237, ResultTask, 16.00, 2.00, 1527941.00, 0.00
  7246, ResultTask, 11.00, 1.00, 1400138.00, 0.00
  7242, ResultTask, 13.00, 2.00, 1962844.00, 0.00
  7201, ResultTask, 34.00, 1.00, 1540152.00, 0.00
  7245, ResultTask, 13.00, 2.00, 1438254.00, 0.00
  7218, ResultTask, 27.00, 2.00, 1560564.00, 0.00
  7174, ResultTask, 53.00, 12.00, 2006260.00, 0.00
  7167, ResultTask, 59.00, 2.00, 1820265.00, 0.00
  7243, ResultTask, 18.00, 2.00, 1725341.00, 0.00
  7250, ResultTask, 14.00, 2.00, 1499073.00, 0.00
  7221, ResultTask, 30.00, 2.00, 1621341.00, 0.00
  7247, ResultTask, 17.00, 2.00, 1854988.00, 0.00
  7253, ResultTask, 13.00, 1.00, 1349033.00, 0.00
  7254, ResultTask, 13.00, 1.00, 1374721.00, 0.00
  7255, ResultTask, 12.00, 1.00, 1388563.00, 0.00
  6838, ResultTask, 1108.00, 2.00, 2035379.00, 0.00
  7238, ResultTask, 23.00, 1.00, 1583153.00, 0.00
  7227, ResultTask, 29.00, 1.00, 1384182.00, 0.00
  7233, ResultTask, 25.00, 3.00, 2947509.00, 0.00
  7248, ResultTask, 18.00, 1.00, 1394650.00, 0.00
  7259, ResultTask, 13.00, 2.00, 1508492.00, 1.00
  7249, ResultTask, 19.00, 2.00, 1405453.00, 1.00
  7241, ResultTask, 23.00, 2.00, 1978786.00, 0.00
  7251, ResultTask, 20.00, 2.00, 1836013.00, 0.00
  7262, ResultTask, 15.00, 1.00, 1536668.00, 0.00
  7263, ResultTask, 14.00, 2.00, 1539478.00, 0.00
  7258, ResultTask, 16.00, 2.00, 1684454.00, 0.00
  7252, ResultTask, 20.00, 1.00, 1315749.00, 0.00
  7256, ResultTask, 17.00, 3.00, 2283236.00, 0.00
  7260, ResultTask, 16.00, 2.00, 2125901.00, 0.00
  7277, ResultTask, 10.00, 1.00, 1522840.00, 0.00
  7276, ResultTask, 10.00, 2.00, 1539916.00, 0.00
  6868, ResultTask, 952.00, 2.00, 1617291.00, 1.00
  6466, ResultTask, 3411.00, 2.00, 1885431.00, 0.00
  7257, ResultTask, 19.00, 2.00, 1582171.00, 0.00
  7261, ResultTask, 18.00, 3.00, 3127540.00, 0.00
  7264, ResultTask, 19.00, 2.00, 1386642.00, 0.00
  7280, ResultTask, 13.00, 1.00, 1290887.00, 0.00
  7283, ResultTask, 12.00, 2.00, 1687419.00, 0.00
  7278, ResultTask, 17.00, 2.00, 1952953.00, 0.00
  7279, ResultTask, 17.00, 2.00, 1630623.00, 0.00
  7287, ResultTask, 13.00, 2.00, 1461497.00, 0.00
  7275, ResultTask, 18.00, 1.00, 1396609.00, 0.00
  7281, ResultTask, 16.00, 2.00, 1339976.00, 0.00
  7285, ResultTask, 15.00, 1.00, 1889034.00, 0.00
  7284, ResultTask, 15.00, 2.00, 1850051.00, 0.00
  7291, ResultTask, 13.00, 1.00, 1591328.00, 0.00
  7288, ResultTask, 14.00, 2.00, 2115676.00, 0.00
  7286, ResultTask, 16.00, 2.00, 1865680.00, 0.00
  7294, ResultTask, 12.00, 1.00, 1402477.00, 1.00
  7295, ResultTask, 11.00, 2.00, 1486768.00, 0.00
  7290, ResultTask, 15.00, 1.00, 1525996.00, 0.00
  7292, ResultTask, 16.00, 4.00, 2574168.00, 0.00
  7293, ResultTask, 17.00, 3.00, 1590212.00, 0.00
  7289, ResultTask, 20.00, 3.00, 1737970.00, 0.00
  6814, ResultTask, 1275.00, 2.00, 1768683.00, 0.00
  7282, ResultTask, 26.00, 4.00, 1847995.00, 0.00
  7307, ResultTask, 13.00, 0.00, 1290539.00, 0.00
  7308, ResultTask, 21.00, 2.00, 2125033.00, 0.00
  7313, ResultTask, 21.00, 1.00, 1281423.00, 0.00
  7312, ResultTask, 22.00, 2.00, 1792906.00, 0.00
  7311, ResultTask, 22.00, 2.00, 1324478.00, 0.00
  6837, ResultTask, 1161.00, 5.00, 1865854.00, 0.00
  7320, ResultTask, 16.00, 2.00, 1619245.00, 0.00
  7309, ResultTask, 28.00, 1.00, 1708966.00, 0.00
  7318, ResultTask, 21.00, 11.00, 1707544.00, 0.00
  7316, ResultTask, 27.00, 2.00, 1556095.00, 0.00
  7310, ResultTask, 33.00, 2.00, 1536278.00, 0.00
  7314, ResultTask, 31.00, 1.00, 1325803.00, 0.00
  6843, ResultTask, 1134.00, 1.00, 1354877.00, 0.00
  7324, ResultTask, 20.00, 2.00, 1819204.00, 0.00
  7323, ResultTask, 22.00, 2.00, 1663326.00, 0.00
  7326, ResultTask, 19.00, 2.00, 1316920.00, 0.00
  7325, ResultTask, 22.00, 2.00, 1598002.00, 0.00
  7317, ResultTask, 39.00, 18.00, 2211907.00, 0.00
  7319, ResultTask, 40.00, 3.00, 2401935.00, 0.00
  6779, ResultTask, 1500.00, 7.00, 1910900.00, 0.00
  7322, ResultTask, 36.00, 1.00, 1800007.00, 0.00
  7321, ResultTask, 46.00, 2.00, 1814617.00, 0.00
  7338, ResultTask, 20.00, 1.00, 1841275.00, 0.00
  7315, ResultTask, 63.00, 2.00, 1830355.00, 0.00
  7340, ResultTask, 25.00, 2.00, 1449730.00, 0.00
  6846, ResultTask, 1140.00, 3.00, 2257544.00, 0.00
  7341, ResultTask, 21.00, 2.00, 2279132.00, 0.00
  6844, ResultTask, 1165.00, 2.00, 1829250.00, 0.00
  6903, ResultTask, 627.00, 3.00, 2124813.00, 0.00
  7342, ResultTask, 28.00, 2.00, 1811443.00, 0.00
  7339, ResultTask, 37.00, 3.00, 3026416.00, 0.00
  6867, ResultTask, 1054.00, 1.00, 1432620.00, 0.00
  6870, ResultTask, 1049.00, 2.00, 1822025.00, 0.00
  6842, ResultTask, 1195.00, 2.00, 1996857.00, 0.00
  7346, ResultTask, 19.00, 2.00, 2349834.00, 0.00
  6898, ResultTask, 704.00, 2.00, 1347898.00, 0.00
  7349, ResultTask, 14.00, 4.00, 1935804.00, 0.00
  7343, ResultTask, 34.00, 5.00, 3401456.00, 0.00
  7352, ResultTask, 12.00, 1.00, 1519394.00, 0.00
  7347, ResultTask, 29.00, 3.00, 2283800.00, 0.00
  7348, ResultTask, 26.00, 2.00, 1691867.00, 0.00
  7350, ResultTask, 23.00, 2.00, 1992289.00, 0.00
  6871, ResultTask, 1061.00, 2.00, 2194756.00, 0.00
  7344, ResultTask, 44.00, 3.00, 2373792.00, 0.00
  7355, ResultTask, 18.00, 2.00, 1950272.00, 0.00
  7345, ResultTask, 41.00, 8.00, 1815610.00, 0.00
  7356, ResultTask, 25.00, 2.00, 1628358.00, 0.00
  7351, ResultTask, 43.00, 3.00, 3150433.00, 0.00
  7353, ResultTask, 39.00, 2.00, 2213036.00, 0.00
  7354, ResultTask, 39.00, 2.00, 2161264.00, 0.00
  6872, ResultTask, 1058.00, 2.00, 1682592.00, 0.00
  6722, ResultTask, 1918.00, 2.00, 1837646.00, 0.00
  7357, ResultTask, 54.00, 21.00, 2954495.00, 0.00
  7370, ResultTask, 27.00, 2.00, 2076539.00, 0.00
  7369, ResultTask, 28.00, 2.00, 2045304.00, 0.00
  6933, ResultTask, 545.00, 1.00, 1272556.00, 0.00
  7372, ResultTask, 11.00, 2.00, 1696071.00, 0.00
  6874, ResultTask, 1059.00, 3.00, 2883976.00, 0.00
  7371, ResultTask, 32.00, 2.00, 2087128.00, 0.00
  7377, ResultTask, 10.00, 2.00, 1684629.00, 0.00
  7379, ResultTask, 11.00, 1.00, 1472779.00, 0.00
  7380, ResultTask, 12.00, 2.00, 1641009.00, 0.00
  7374, ResultTask, 27.00, 1.00, 1842365.00, 0.00
  7376, ResultTask, 27.00, 2.00, 1712998.00, 0.00
  6908, ResultTask, 659.00, 2.00, 1991562.00, 0.00
  7375, ResultTask, 29.00, 1.00, 1794002.00, 0.00
  7382, ResultTask, 12.00, 2.00, 1616884.00, 0.00
  7378, ResultTask, 32.00, 4.00, 1903707.00, 0.00
  7381, ResultTask, 17.00, 2.00, 1685678.00, 0.00
  6900, ResultTask, 806.00, 2.00, 1741095.00, 0.00
  7383, ResultTask, 22.00, 4.00, 2354148.00, 0.00
  7385, ResultTask, 27.00, 2.00, 1843749.00, 0.00
  7384, ResultTask, 28.00, 2.00, 1742323.00, 0.00
  7373, ResultTask, 66.00, 2.00, 2690122.00, 0.00
  7387, ResultTask, 24.00, 2.00, 1898679.00, 0.00
  7386, ResultTask, 32.00, 3.00, 1606650.00, 0.00
  7388, ResultTask, 47.00, 2.00, 1775889.00, 0.00
  6939, ResultTask, 603.00, 1.00, 1820180.00, 0.00
  6869, ResultTask, 1213.00, 2.00, 1860025.00, 18.00
  6930, ResultTask, 662.00, 2.00, 1806316.00, 0.00
  6907, ResultTask, 760.00, 2.00, 1893813.00, 0.00
  6746, ResultTask, 1920.00, 1.00, 1639669.00, 0.00
  6873, ResultTask, 1216.00, 2.00, 1739158.00, 0.00
  7400, ResultTask, 30.00, 2.00, 2725535.00, 0.00
  7402, ResultTask, 35.00, 4.00, 2820267.00, 0.00
  7401, ResultTask, 35.00, 21.00, 2661533.00, 0.00
  7403, ResultTask, 24.00, 3.00, 1885125.00, 0.00
  6901, ResultTask, 928.00, 2.00, 1759199.00, 0.00
  7404, ResultTask, 32.00, 3.00, 2904113.00, 0.00
  7407, ResultTask, 16.00, 2.00, 1647130.00, 0.00
  7408, ResultTask, 15.00, 1.00, 1393799.00, 0.00
  7406, ResultTask, 32.00, 2.00, 1851372.00, 0.00
  7411, ResultTask, 20.00, 1.00, 1679467.00, 0.00
  6934, ResultTask, 740.00, 3.00, 2490890.00, 0.00
  7409, ResultTask, 28.00, 3.00, 2921710.00, 0.00
  7410, ResultTask, 31.00, 3.00, 1685425.00, 0.00
  7405, ResultTask, 57.00, 14.00, 4260034.00, 0.00
  7416, ResultTask, 12.00, 2.00, 1702222.00, 0.00
  6876, ResultTask, 1206.00, 3.00, 2182956.00, 0.00
  7412, ResultTask, 36.00, 1.00, 1594173.00, 0.00
  6839, ResultTask, 1498.00, 2.00, 1969248.00, 0.00
  7413, ResultTask, 28.00, 3.00, 1879490.00, 0.00
  7415, ResultTask, 35.00, 4.00, 3078112.00, 0.00
  7417, ResultTask, 29.00, 6.00, 4137187.00, 0.00
  7419, ResultTask, 22.00, 9.00, 2171897.00, 0.00
  7418, ResultTask, 25.00, 2.00, 1777813.00, 0.00
  6931, ResultTask, 799.00, 2.00, 1382151.00, 0.00
  6905, ResultTask, 940.00, 3.00, 2882217.00, 0.00
  6777, ResultTask, 1873.00, 2.00, 2134966.00, 0.00
  7414, ResultTask, 68.00, 5.00, 3888888.00, 0.00
  6935, ResultTask, 805.00, 2.00, 1862235.00, 0.00
  7431, ResultTask, 53.00, 11.00, 3255060.00, 0.00
  7268, ResultTask, 527.00, 1.00, 1289379.00, 0.00
  6932, ResultTask, 910.00, 2.00, 1618018.00, 0.00
  7432, ResultTask, 49.00, 20.00, 3195340.00, 0.00
  6899, ResultTask, 1142.00, 2.00, 1373664.00, 0.00
  7434, ResultTask, 13.00, 2.00, 1638522.00, 0.00
  6806, ResultTask, 1837.00, 2.00, 1759096.00, 0.00
  7433, ResultTask, 42.00, 4.00, 3248079.00, 0.00
  7437, ResultTask, 12.00, 2.00, 1580133.00, 0.00
  7436, ResultTask, 23.00, 2.00, 1852447.00, 1.00
  7438, ResultTask, 23.00, 2.00, 1692661.00, 0.00
  7440, ResultTask, 25.00, 3.00, 1807275.00, 0.00
  7435, ResultTask, 45.00, 11.00, 3394221.00, 0.00
  7266, ResultTask, 600.00, 3.00, 2131461.00, 0.00
  7439, ResultTask, 35.00, 6.00, 3004891.00, 0.00
  7442, ResultTask, 20.00, 2.00, 1784055.00, 0.00
  7444, ResultTask, 15.00, 0.00, 1724166.00, 0.00
  7441, ResultTask, 34.00, 2.00, 2002649.00, 0.00
  7443, ResultTask, 23.00, 5.00, 2028105.00, 0.00
  7447, ResultTask, 17.00, 1.00, 1724629.00, 1.00
  7448, ResultTask, 13.00, 2.00, 1642711.00, 0.00
  7445, ResultTask, 34.00, 13.00, 2082381.00, 0.00
  7446, ResultTask, 34.00, 8.00, 3097777.00, 0.00
  7449, ResultTask, 27.00, 3.00, 2136875.00, 0.00
  7450, ResultTask, 29.00, 3.00, 1868092.00, 0.00
  6877, ResultTask, 1447.00, 2.00, 1701082.00, 0.00
  7270, ResultTask, 700.00, 2.00, 1353654.00, 0.00
  7333, ResultTask, 670.00, 3.00, 2823044.00, 0.00
  6904, ResultTask, 1249.00, 3.00, 2098505.00, 0.00
  6906, ResultTask, 1216.00, 3.00, 2829788.00, 0.00
  6845, ResultTask, 1806.00, 4.00, 3395486.00, 0.00
  7462, ResultTask, 11.00, 1.00, 1730773.00, 0.00
  7301, ResultTask, 771.00, 2.00, 2158557.00, 0.00
  7463, ResultTask, 28.00, 3.00, 1723838.00, 0.00
  7464, ResultTask, 30.00, 5.00, 2510359.00, 0.00
  7465, ResultTask, 26.00, 2.00, 1824102.00, 0.00
  7265, ResultTask, 821.00, 1.00, 1639835.00, 0.00
  7359, ResultTask, 702.00, 2.00, 1477848.00, 0.00
  7467, ResultTask, 20.00, 2.00, 1781612.00, 0.00
  7469, ResultTask, 13.00, 2.00, 2213139.00, 0.00
  7470, ResultTask, 10.00, 2.00, 1635772.00, 0.00
  7471, ResultTask, 17.00, 4.00, 2138131.00, 0.00
  7472, ResultTask, 10.00, 2.00, 1463925.00, 0.00
  7466, ResultTask, 41.00, 3.00, 2617678.00, 1.00
  7303, ResultTask, 841.00, 3.00, 2567722.00, 0.00
  6937, ResultTask, 1210.00, 2.00, 1895398.00, 0.00
  7474, ResultTask, 10.00, 1.00, 1529781.00, 0.00
  7477, ResultTask, 10.00, 2.00, 1811913.00, 0.00
  7473, ResultTask, 19.00, 4.00, 2182298.00, 0.00
  7478, ResultTask, 9.00, 2.00, 1421890.00, 0.00
  7479, ResultTask, 13.00, 2.00, 1570279.00, 0.00
  7365, ResultTask, 751.00, 2.00, 1741490.00, 0.00
  7468, ResultTask, 68.00, 13.00, 4859939.00, 0.00
  7481, ResultTask, 11.00, 2.00, 1777249.00, 1.00
  7475, ResultTask, 29.00, 3.00, 2620535.00, 0.00
  7476, ResultTask, 30.00, 2.00, 2710610.00, 0.00
  7480, ResultTask, 27.00, 2.00, 1773282.00, 0.00
  7298, ResultTask, 918.00, 1.00, 1572366.00, 0.00
  7364, ResultTask, 824.00, 2.00, 1955591.00, 0.00
  7335, ResultTask, 896.00, 3.00, 1753105.00, 0.00
  6875, ResultTask, 1786.00, 2.00, 1935542.00, 0.00
  7302, ResultTask, 974.00, 2.00, 1479951.00, 1.00
  7274, ResultTask, 996.00, 1.00, 1329053.00, 0.00
  7391, ResultTask, 779.00, 3.00, 2417923.00, 0.00
  7494, ResultTask, 13.00, 2.00, 1690562.00, 0.00
  7271, ResultTask, 1011.00, 2.00, 1619472.00, 1.00
  7367, ResultTask, 876.00, 2.00, 1754553.00, 0.00
  7497, ResultTask, 13.00, 2.00, 1743988.00, 0.00
  7272, ResultTask, 1025.00, 1.00, 1808811.00, 0.00
  7496, ResultTask, 20.00, 7.00, 1728293.00, 0.00
  7499, ResultTask, 11.00, 0.00, 1646932.00, 0.00
  7495, ResultTask, 30.00, 4.00, 2210950.00, 0.00
  7493, ResultTask, 52.00, 4.00, 2462730.00, 0.00
  7498, ResultTask, 26.00, 3.00, 2757843.00, 0.00
  7500, ResultTask, 19.00, 5.00, 3350208.00, 0.00
  7502, ResultTask, 11.00, 1.00, 1598431.00, 0.00
  7501, ResultTask, 24.00, 1.00, 1488332.00, 0.00
  7507, ResultTask, 10.00, 2.00, 1476582.00, 0.00
  7504, ResultTask, 17.00, 4.00, 2681702.00, 0.00
  7305, ResultTask, 1043.00, 1.00, 1253291.00, 1.00
  7508, ResultTask, 10.00, 2.00, 1375360.00, 0.00
  7509, ResultTask, 10.00, 1.00, 1475228.00, 0.00
  7337, ResultTask, 999.00, 5.00, 1641776.00, 0.00
  7506, ResultTask, 24.00, 2.00, 1565874.00, 0.00
  7389, ResultTask, 850.00, 2.00, 2122963.00, 0.00
  7505, ResultTask, 29.00, 2.00, 2346286.00, 0.00
  7511, ResultTask, 13.00, 2.00, 1716917.00, 0.00
  7510, ResultTask, 22.00, 2.00, 1698777.00, 0.00
  7366, ResultTask, 947.00, 2.00, 1626026.00, 0.00
  7328, ResultTask, 1034.00, 2.00, 1489878.00, 0.00
  7269, ResultTask, 1086.00, 1.00, 1292889.00, 0.00
  7503, ResultTask, 51.00, 4.00, 2232017.00, 0.00
  7273, ResultTask, 1090.00, 22.00, 2150742.00, 0.00
  7300, ResultTask, 1083.00, 4.00, 2817306.00, 0.00
  7396, ResultTask, 864.00, 35.00, 2633395.00, 0.00
  7512, ResultTask, 43.00, 2.00, 1953466.00, 0.00
  7525, ResultTask, 14.00, 2.00, 1711119.00, 0.00
  7528, ResultTask, 13.00, 2.00, 1745616.00, 0.00
  6902, ResultTask, 1675.00, 2.00, 1981633.00, 0.00
  7530, ResultTask, 15.00, 2.00, 2484335.00, 0.00
  7529, ResultTask, 20.00, 1.00, 1654545.00, 0.00
  7327, ResultTask, 1097.00, 1.00, 1342202.00, 0.00
  7527, ResultTask, 46.00, 2.00, 1648283.00, 0.00
  7526, ResultTask, 48.00, 13.00, 2293371.00, 0.00
  7398, ResultTask, 889.00, 2.00, 1747678.00, 0.00
  7531, ResultTask, 19.00, 3.00, 1965442.00, 0.00
  7533, ResultTask, 20.00, 1.00, 2236385.00, 0.00
  7422, ResultTask, 757.00, 1.00, 1669962.00, 0.00
  7334, ResultTask, 1102.00, 4.00, 2429425.00, 0.00
  7524, ResultTask, 76.00, 6.00, 3972009.00, 0.00
  7532, ResultTask, 25.00, 2.00, 1944823.00, 0.00
  7537, ResultTask, 16.00, 2.00, 1708220.00, 0.00
  7534, ResultTask, 25.00, 2.00, 1715980.00, 0.00
  7539, ResultTask, 10.00, 2.00, 1627080.00, 0.00
  7538, ResultTask, 12.00, 2.00, 1753760.00, 0.00
  7536, ResultTask, 21.00, 4.00, 3186496.00, 0.00
  7540, ResultTask, 11.00, 2.00, 1780212.00, 0.00
  7542, ResultTask, 19.00, 2.00, 1628335.00, 0.00
  7543, ResultTask, 12.00, 2.00, 1624256.00, 0.00
  7330, ResultTask, 1133.00, 1.00, 1685082.00, 0.00
  6938, ResultTask, 1535.00, 2.00, 2226301.00, 0.00
  7541, ResultTask, 22.00, 2.00, 2106433.00, 0.00
  7535, ResultTask, 50.00, 4.00, 2145984.00, 1.00
  7332, ResultTask, 1164.00, 2.00, 2018383.00, 0.00
  7358, ResultTask, 1099.00, 1.00, 1738881.00, 0.00
  7555, ResultTask, 15.00, 2.00, 1773750.00, 0.00
  7267, ResultTask, 1236.00, 3.00, 1481002.00, 0.00
  7556, ResultTask, 24.00, 2.00, 1814403.00, 0.00
  7421, ResultTask, 845.00, 3.00, 2521901.00, 0.00
  7331, ResultTask, 1200.00, 1.00, 1308627.00, 0.00
  7557, ResultTask, 25.00, 2.00, 1652575.00, 0.00
  7558, ResultTask, 29.00, 2.00, 1673469.00, 0.00
  7395, ResultTask, 1026.00, 2.00, 2192063.00, 0.00
  7420, ResultTask, 865.00, 2.00, 1999227.00, 0.00
  7562, ResultTask, 11.00, 1.00, 1521483.00, 0.00
  7560, ResultTask, 21.00, 2.00, 1800331.00, 0.00
